nom_commune;code_insee;latitude;longitude
Saint-Amand-les-Eaux;59526;50,433333;3.433333
Béalencourt;62090;50,433333;2.116667
Diéval;62269;50,433333;2.45
Erin;62303;50,433333;2.216667
Huclier;62462;50,433333;2.35
La Comté;62232;50,433333;2.5
Monchy-Cayeux;62581;50,433333;2.266667
Valhuon;62835;50,433333;2.366667
Airon-Notre-Dame;62015;50,433333;1.666667
Airon-Saint-Vaast;62016;50,433333;1.666667
Campigneulles-les-Grandes;62206;50,433333;1.716667
Lespinoy;62501;50,433333;1.866667
Loison-sur-Créquoise;62522;50,433333;1.916667
Wambercourt;62871;50,433333;2.016667
Bully-les-Mines;62186;50,433333;2.716667
Fouquières-lès-Lens;62351;50,433333;2.916667
Lens;62498;50,433333;2.833333
Loison-sous-Lens;62523;50,433333;2.866667
Noyelles-sous-Lens;62628;50,433333;2.866667
Dourges;62274;50,433333;2.983333
Evin-Malmaison;62321;50,433333;3.033333
Leforest;62497;50,433333;3.066667
Montigny-en-Gohelle;62587;50,433333;2.933333
Auby;59028;50,416667;3.05
Râches;59486;50,416667;3.133333
Roost-Warendin;59509;50,416667;3.083333
Warlaing;59642;50,416667;3.333333
Escautpont;59207;50,416667;3.566667
Hasnon;59284;50,416667;3.383333
Vicq;59613;50,416667;3.6
Crespin;59160;50,416667;3.65
Bajus;62077;50,416667;2.483333
Bermicourt;62114;50,416667;2.233333
Blangy-sur-Ternoise;62138;50,416667;2.166667
Blingel;62142;50,416667;2.15
Fleury;62339;50,416667;2.25
La Thieuloye;62813;50,416667;2.433333
Rollancourt;62719;50,416667;2.116667
Wamin;62872;50,416667;2.066667
Wavrans-sur-Ternoise;62883;50,416667;2.283333
Beaurainville;62100;50,416667;1.9
Cavron-Saint-Martin;62220;50,416667;2
Rang-du-Fliers;62688;50,416667;1.65
Wailly-Beaucamp;62870;50,416667;1.733333
Fresnicourt-le-Dolmen;62356;50,416667;2.6
Gauchin-Légal;62366;50,416667;2.583333
Hermin;62441;50,416667;2.55
Aix-Noulette;62019;50,416667;2.7
Angres;62032;50,416667;2.75
Bouvigny-Boyeffles;62170;50,416667;2.666667
Eleu-dit-Leauwette;62291;50,416667;2.816667
Liévin;62510;50,416667;2.766667
Servins;62793;50,416667;2.65
Billy-Montigny;62133;50,416667;2.9
Sallaumines;62771;50,416667;2.866667
Courcelles-lès-Lens;62249;50,416667;3.016667
Hénin-Beaumont;62427;50,416667;2.933333
Noyelles-Godault;62624;50,416667;2.983333
Anhiers;59007;50,400000;3.15
Vred;59629;50,400000;3.233333
Wandignies-Hamage;59637;50,400000;3.316667
Flers-en-Escrebieux;59234;50,400000;3.05
Auchy-lès-Hesdin;62050;50,400000;2.1
Brias;62180;50,400000;2.383333
Eclimeux;62282;50,400000;2.183333
Frévillers;62362;50,400000;2.516667
Hernicourt;62442;50,400000;2.3
Humeroeuille;62467;50,400000;2.216667
Magnicourt-en-Comte;62536;50,400000;2.5
Monchy-Breton;62580;50,400000;2.433333
Ostreville;62641;50,400000;2.4
Pierremont;62655;50,400000;2.266667
Troisvaux;62831;50,400000;2.35
Aubin-Saint-Vaast;62046;50,400000;1.983333
Campagne-lès-Hesdin;62204;50,400000;1.866667
Contes;62236;50,400000;1.966667
La Loge;62521;50,400000;2.033333
Verton;62849;50,400000;1.65
Caucourt;62218;50,400000;2.566667
Estrée-Cauchy;62314;50,400000;2.616667
Avion;62065;50,400000;2.833333
Méricourt;62570;50,400000;2.866667
Méricourt;62570;50,400000;2.866667
Lallaing;59327;50,383333;3.166667
Pecquencourt;59456;50,383333;3.216667
Rieulay;59501;50,383333;3.266667
Cuincy;59165;50,383333;3.05
Lauwin-Planque;59334;50,383333;3.05
Waziers;59654;50,383333;3.116667
Beuvrages;59079;50,383333;3.5
Bruay-sur-l'Escaut;59112;50,383333;3.533333
Raismes;59491;50,383333;3.483333
Onnaing;59447;50,383333;3.6
Quarouble;59479;50,383333;3.616667
Quiévrechain;59484;50,383333;3.666667
Ablain-Saint-Nazaire;62001;50,383333;2.716667
Acheville;62003;50,383333;2.883333
Bois-Bernard;62148;50,383333;2.916667
Carency;62213;50,383333;2.7
Givenchy-en-Gohelle;62371;50,383333;2.766667
Souchez;62801;50,383333;2.75
Béthonsart;62118;50,383333;2.55
Cambligneul;62198;50,383333;2.616667
Gauchin-Verloingt;62367;50,383333;2.316667
Grigny;62388;50,383333;2.066667
Humières;62468;50,383333;2.2
Incourt;62470;50,383333;2.15
Le Parcq;62647;50,383333;2.1
Marquay;62558;50,383333;2.416667
Neulette;62605;50,383333;2.166667
Saint-Pol-sur-Ternoise;62767;50,383333;2.333333
Villers-Châtel;62857;50,383333;2.583333
Buire-le-Sec;62183;50,383333;1.833333
Groffliers;62390;50,383333;1.616667
Guisy;62398;50,383333;2
Huby-Saint-Leu;62461;50,383333;2.033333
Lépine;62499;50,383333;1.716667
Waben;62866;50,383333;1.65
Drocourt;62277;50,383333;2.916667
Rouvroy;62724;50,383333;2.9
Bruille-lez-Marchiennes;59113;50,366667;3.25
Erre;59203;50,366667;3.316667
Fenain;59227;50,366667;3.3
Hornaing;59314;50,366667;3.333333
Somain;59574;50,366667;3.283333
Douai;59178;50,366667;3.066667
Esquerchin;59211;50,366667;3.016667
Sin-le-Noble;59569;50,366667;3.116667
Hélesmes;59297;50,366667;3.366667
Anzin;59014;50,366667;3.5
Bellaing;59064;50,366667;3.433333
Petite-Forêt;59459;50,366667;3.483333
Wallers;59632;50,366667;3.4
Rombies-et-Marchipont;59505;50,366667;3.65
Saint-Saulve;59544;50,366667;3.55
Arleux-en-Gohelle;62039;50,366667;2.866667
Fresnoy-en-Gohelle;62358;50,366667;2.883333
Izel-lès-Equerchin;62476;50,366667;2.95
Quiéry-la-Motte;62680;50,366667;2.983333
Villers-au-Bois;62854;50,366667;2.666667
Vimy;62861;50,366667;2.816667
Bailleul-aux-Cornailles;62070;50,366667;2.45
Beauvois;62101;50,366667;2.233333
Camblain-l'Abbé;62199;50,366667;2.633333
Chelers;62221;50,366667;2.483333
Fresnoy;62357;50,366667;2.133333
Mingoval;62574;50,366667;2.566667
OEuf-en-Ternois;62633;50,366667;2.216667
Ramecourt;62686;50,366667;2.316667
Roëllecourt;62717;50,366667;2.383333
Siracourt;62797;50,366667;2.266667
Vieil-Hesdin;62850;50,366667;2.1
Villers-Brûlin;62856;50,366667;2.533333
Conchil-le-Temple;62233;50,366667;1.666667
Gouy-Saint-André;62382;50,366667;1.9
Hesdin;62447;50,366667;2.033333
Maintenay;62538;50,366667;1.816667
Marconne;62549;50,366667;2.05
Marconnelle;62550;50,366667;2.016667
Roussent;62723;50,366667;1.783333
Sainte-Austreberthe;62743;50,366667;2.05
Dechy;59170;50,350000;3.116667
Ecaillon;59185;50,350000;3.216667
Guesnain;59276;50,350000;3.15
Lewarde;59345;50,350000;3.166667
Loffre;59354;50,350000;3.166667
Masny;59390;50,350000;3.2
Courchelettes;59156;50,350000;3.05
Haveluy;59292;50,350000;3.4
Hérin;59302;50,350000;3.45
La Sentinelle;59564;50,350000;3.483333
Oisy;59446;50,350000;3.433333
Estreux;59215;50,350000;3.6
Marly;59383;50,350000;3.55
Sebourg;59559;50,350000;3.65
Valenciennes;59606;50,350000;3.533333
Acq;62007;50,350000;2.65
Farbus;62324;50,350000;2.833333
Mont-Saint-Eloi;62589;50,350000;2.7
Neuville-Saint-Vaast;62609;50,350000;2.766667
Neuvireuil;62612;50,350000;2.916667
Oppy;62639;50,350000;2.883333
Thélus;62810;50,350000;2.8
Willerval;62892;50,350000;2.85
Agnières;62012;50,350000;2.6
Averdoingt;62061;50,350000;2.45
Berles-Monchel;62113;50,350000;2.533333
Capelle-Fermont;62211;50,350000;2.616667
Croisette;62258;50,350000;2.25
Foufflin-Ricametz;62348;50,350000;2.383333
Frévin-Capelle;62363;50,350000;2.633333
Guinecourt;62396;50,350000;2.233333
Héricourt;62433;50,350000;2.25
Herlincourt;62435;50,350000;2.3
Herlin-le-Sec;62436;50,350000;2.333333
Ligny-Saint-Flochel;62514;50,350000;2.433333
Linzeux;62518;50,350000;2.2
Saint-Georges;62749;50,350000;2.083333
Savy-Berlette;62785;50,350000;2.55
Tincques;62820;50,350000;2.483333
Willeman;62890;50,350000;2.15
Brévillers;62175;50,350000;2.016667
Mouriez;62596;50,350000;1.95
Nempont-Saint-Firmin;62602;50,350000;1.733333
Saulchoy;62783;50,350000;1.85
Tigny-Noyelle;62815;50,350000;1.7
Argoules;80025;50,350000;1.833333
Fort-Mahon-Plage;80333;50,341944;1.569722
Maisnil;62539;50,341667;2.366667
Aniche;59008;50,333333;3.25
Auberchicourt;59024;50,333333;3.233333
Férin;59228;50,333333;3.066667
Roucourt;59513;50,333333;3.15
Abscon;59002;50,333333;3.3
Denain;59172;50,333333;3.383333
Escaudain;59205;50,333333;3.35
Rouvignies;59515;50,333333;3.433333
Wavrechain-sous-Denain;59651;50,333333;3.416667
Curgies;59166;50,333333;3.6
Saultain;59557;50,333333;3.583333
Bellignies;59065;50,333333;3.766667
Bettignies;59076;50,333333;3.966667
Gognies-Chaussée;59264;50,333333;3.95
Gussignies;59277;50,333333;3.75
Hon-Hergies;59310;50,333333;3.833333
Vieux-Reng;59618;50,333333;4.05
Villers-Sire-Nicole;59627;50,333333;4.016667
Haute-Avesnes;62415;50,333333;2.633333
Bailleul-Sir-Berthoult;62073;50,333333;2.85
Brebières;62173;50,333333;3.016667
Corbehem;62240;50,333333;3.05
Ecurie;62290;50,333333;2.766667
Gavrelle;62369;50,333333;2.883333
Vitry-en-Artois;62865;50,333333;2.983333
Framecourt;62352;50,333333;2.3
Galametz;62365;50,333333;2.133333
Hautecloque;62416;50,333333;2.3
Le Quesnoy-en-Artois;62677;50,333333;2.05
Neuville-au-Cornet;62607;50,333333;2.366667
Penin;62651;50,333333;2.483333
Ternas;62809;50,333333;2.4
Tilloy-lès-Hermaville;62816;50,333333;2.55
Wail;62868;50,333333;2.133333
Capelle-lès-Hesdin;62212;50,333333;2
Colline-Beaumont;62231;50,333333;1.683333
Douriez;62275;50,333333;1.883333
Guigny;62395;50,333333;2
Dominois;80244;50,333333;1.85
Ecoivres;62283;50,325000;2.291667
Erchin;59199;50,316667;3.166667
Goeulzin;59263;50,316667;3.1
Emerchicourt;59192;50,316667;3.25
Famars;59221;50,316667;3.516667
Haulchin;59288;50,316667;3.433333
Lourches;59361;50,316667;3.35
Prouvy;59475;50,316667;3.45
Trith-Saint-Léger;59603;50,316667;3.483333
Préseau;59471;50,316667;3.566667
Bry;59116;50,316667;3.683333
Eth;59217;50,316667;3.666667
Jenlain;59323;50,316667;3.616667
Wargnies-le-Grand;59639;50,316667;3.65
Bersillies;59072;50,316667;4
Bettrechies;59077;50,316667;3.75
Houdain-lez-Bavay;59315;50,316667;3.783333
La Flamengrie;59232;50,316667;3.716667
Mairieux;59370;50,316667;3.983333
Taisnières-sur-Hon;59584;50,316667;3.85
Anzin-Saint-Aubin;62037;50,316667;2.75
Etrun;62320;50,316667;2.7
Gouy-sous-Bellonne;62383;50,316667;3.05
Maroeuil;62557;50,316667;2.7
Noyelles-sous-Bellonne;62627;50,316667;3.033333
Roclincourt;62714;50,316667;2.783333
Ambrines;62027;50,316667;2.466667
Blangerval-Blangermont;62137;50,316667;2.233333
Buneville;62187;50,316667;2.35
Fillièvres;62335;50,316667;2.166667
Flers;62337;50,316667;2.25
Gouy-en-Ternois;62381;50,316667;2.416667
Hermaville;62438;50,316667;2.583333
Izel-les-Hameaux;62477;50,316667;2.533333
Maizières;62542;50,316667;2.45
Monts-en-Ternois;62590;50,316667;2.383333
Villers-Sir-Simon;62860;50,316667;2.5
Chériennes;62222;50,316667;2.033333
Regnauville;62700;50,316667;2.016667
Tortefontaine;62824;50,316667;1.916667
Ponches-Estruval;80631;50,316667;1.9
Quend;80649;50,316667;1.633333
Villers-sur-Authie;80806;50,316667;1.7
Vron;80815;50,316667;1.75
Bugnicourt;59117;50,300000;3.15
Cantin;59126;50,300000;3.116667
Estrées;59214;50,300000;3.066667
Monchecourt;59409;50,300000;3.216667
Villers-au-Tertre;59620;50,300000;3.183333
Artres;59019;50,300000;3.55
Douchy-les-Mines;59179;50,300000;3.383333
Maing;59369;50,300000;3.483333
Mastaing;59391;50,300000;3.3
Roeulx;59504;50,300000;3.333333
Thiant;59589;50,300000;3.45
Maresches;59381;50,300000;3.583333
Wargnies-le-Petit;59640;50,300000;3.666667
Bavay;59053;50,300000;3.783333
Elesmes;59190;50,300000;4.016667
Feignies;59225;50,300000;3.916667
Jeumont;59324;50,300000;4.1
Marpent;59385;50,300000;4.083333
Agnez-lès-Duisans;62011;50,300000;2.666667
Fampoux;62323;50,300000;2.883333
Givenchy-le-Noble;62372;50,300000;2.5
Gouves;62378;50,300000;2.633333
Habarcq;62399;50,300000;2.616667
Houvin-Houvigneul;62459;50,300000;2.383333
Magnicourt-sur-Canche;62537;50,300000;2.416667
Manin;62544;50,300000;2.516667
Montenescourt;62586;50,300000;2.616667
Noyellette;62629;50,300000;2.6
Noyelle-Vion;62630;50,300000;2.55
Sars-le-Bois;62778;50,300000;2.433333
Athies;62042;50,300000;2.833333
Bellonne;62106;50,300000;3.05
Biache-Saint-Vaast;62128;50,300000;2.95
Duisans;62279;50,300000;2.683333
Hamblain-les-Prés;62405;50,300000;2.966667
Plouvain;62660;50,300000;2.916667
Sainte-Catherine;62744;50,300000;2.766667
Saint-Laurent-Blangy;62753;50,300000;2.8
Saint-Nicolas;62764;50,300000;2.775
Nuncq-Hautecôte;62631;50,300000;2.283333
Séricourt;62791;50,300000;2.316667
Sibiville;62795;50,300000;2.316667
Aubrometz;62047;50,300000;2.183333
Conchy-sur-Canche;62234;50,300000;2.2
Fontaine-l'Etalon;62345;50,300000;2.066667
Monchel-sur-Canche;62577;50,300000;2.216667
Quoeux-Haut-Maînil;62683;50,300000;2.1
Raye-sur-Authie;62690;50,300000;1.95
Dompierre-sur-Authie;80248;50,300000;1.916667
Vercourt;80787;50,300000;1.7
Arleux;59015;50,283333;3.1
Fressain;59254;50,283333;3.2
Hamel;59280;50,283333;3.083333
Marcq-en-Ostrevent;59379;50,283333;3.25
Bouchain;59092;50,283333;3.316667
Marquette-en-Ostrevant;59387;50,283333;3.266667
Monchaux-sur-Ecaillon;59407;50,283333;3.466667
Noyelles-sur-Selle;59440;50,283333;3.383333
Quérénaing;59480;50,283333;3.516667
Preux-au-Sart;59473;50,283333;3.683333
Sepmeries;59565;50,283333;3.566667
Villers-Pol;59626;50,283333;3.616667
Amfroipret;59006;50,283333;3.733333
Assevent;59021;50,283333;4.016667
Audignies;59031;50,283333;3.816667
Bermeries;59070;50,283333;3.766667
Boussois;59104;50,283333;4.05
La Longueville;59357;50,283333;3.866667
Maubeuge;59392;50,283333;3.966667
Mecquignies;59396;50,283333;3.8
Recquignies;59495;50,283333;4.05
Arras;62041;50,283333;2.783333
Avesnes-le-Comte;62063;50,283333;2.533333
Beaufort-Blavincourt;62092;50,283333;2.5
Berlencourt-le-Cauroy;62111;50,283333;2.433333
Canettemont;62208;50,283333;2.366667
Denier;62266;50,283333;2.45
Estrée-Wamin;62316;50,283333;2.4
Feuchy;62331;50,283333;2.85
Lattre-Saint-Quentin;62490;50,283333;2.583333
Lignereuil;62511;50,283333;2.466667
Warlus;62878;50,283333;2.666667
Arras;62041;50,283333;2.783333
Dainville;62263;50,283333;2.716667
Pelves;62650;50,283333;2.916667
Sailly-en-Ostrevent;62734;50,283333;3
Tortequesne;62825;50,283333;3.033333
Boubers-sur-Canche;62158;50,283333;2.233333
Caumont;62219;50,283333;2.033333
Haravesnes;62411;50,283333;2.133333
Labroye;62481;50,283333;1.983333
Ligny-sur-Canche;62513;50,283333;2.25
Tollent;62822;50,283333;2.016667
Arry;80030;50,283333;1.716667
Ligescourt;80477;50,283333;1.883333
Regnière-Ecluse;80665;50,283333;1.766667
Saint-Quentin-en-Tourmont;80713;50,283333;1.583333
Vironchaux;80808;50,283333;1.816667
Aubigny-au-Bac;59026;50,266667;3.166667
Brunémont;59115;50,266667;3.133333
Féchain;59224;50,266667;3.216667
Lécluse;59336;50,266667;3.033333
Hordain;59313;50,266667;3.316667
Lieu-Saint-Amand;59348;50,266667;3.35
Verchain-Maugré;59610;50,266667;3.483333
Wasnes-au-Bac;59645;50,266667;3.266667
Wavrechain-sous-Faulx;59652;50,266667;3.283333
Frasnoy;59251;50,266667;3.683333
Gommegnies;59265;50,266667;3.716667
Orsinval;59451;50,266667;3.633333
Ruesnes;59518;50,266667;3.583333
Sommaing;59575;50,266667;3.5
Vendegies-sur-Ecaillon;59608;50,266667;3.516667
Cerfontaine;59142;50,266667;4.033333
Louvroil;59365;50,266667;3.966667
Obies;59441;50,266667;3.783333
Rousies;59514;50,266667;4
Bousignies-sur-Roc;59101;50,266667;4.183333
Neuf-Mesnil;59424;50,266667;3.9
Achicourt;62004;50,266667;2.766667
Agny;62013;50,266667;2.766667
Beaurains;62099;50,266667;2.783333
Berneville;62115;50,266667;2.666667
Hauteville;62418;50,266667;2.566667
Liencourt;62507;50,266667;2.45
Rebreuve-sur-Canche;62694;50,266667;2.35
Rebreuviette;62695;50,266667;2.366667
Simencourt;62796;50,266667;2.65
Tilloy-lès-Mofflaines;62817;50,266667;2.816667
Wanquetin;62874;50,266667;2.616667
Boiry-Notre-Dame;62145;50,266667;2.95
Etaing;62317;50,266667;3
Eterpigny;62319;50,266667;2.983333
Monchy-le-Preux;62582;50,266667;2.9
Palluel;62646;50,266667;3.1
Buire-au-Bois;62182;50,266667;2.15
Frévent;62361;50,266667;2.283333
Gennes-Ivergny;62370;50,266667;2.033333
Rougefay;62722;50,266667;2.166667
Vacquerie-le-Boucq;62833;50,266667;2.216667
Bernay-en-Ponthieu;80087;50,266667;1.75
Boufflers;80118;50,266667;2.016667
Le Boisle;80109;50,266667;1.983333
Machiel;80496;50,266667;1.833333
Machy;80497;50,266667;1.8
Rue;80688;50,266667;1.666667
Aubencheul-au-Bac;59023;50,250000;3.166667
Estrun;59219;50,250000;3.283333
Fressies;59255;50,250000;3.2
Hem-Lenglet;59300;50,250000;3.233333
Paillencourt;59455;50,250000;3.283333
Avesnes-le-Sec;59038;50,250000;3.383333
Haspres;59285;50,250000;3.416667
Bermerain;59069;50,250000;3.533333
Hargnies;59283;50,250000;3.85
Le Quesnoy;59481;50,250000;3.633333
Saint-Martin-sur-Ecaillon;59537;50,250000;3.533333
Vieux-Mesnil;59617;50,250000;3.866667
Villereau;59619;50,250000;3.666667
Colleret;59151;50,250000;4.083333
Ferrière-la-Grande;59230;50,250000;4
Cousolre;59157;50,250000;4.15
Hautmont;59291;50,250000;3.933333
Barly;62084;50,250000;2.55
Beaudricourt;62091;50,250000;2.416667
Fosseux;62347;50,250000;2.566667
Gouy-en-Artois;62379;50,250000;2.583333
Grand-Rullecourt;62385;50,250000;2.483333
Guémappe;62392;50,250000;2.883333
Neuville-Vitasse;62611;50,250000;2.816667
Wancourt;62873;50,250000;2.866667
Dury;62280;50,250000;3.016667
Ecourt-Saint-Quentin;62284;50,250000;3.066667
Haucourt;62414;50,250000;2.95
Oisy-le-Verger;62638;50,250000;3.116667
Récourt;62697;50,250000;3.033333
Rémy;62703;50,250000;2.966667
Rumaucourt;62728;50,250000;3.066667
Saudemont;62782;50,250000;3.05
Vis-en-Artois;62864;50,250000;2.933333
Boffles;62143;50,250000;2.2
Bonnières;62154;50,250000;2.25
Fortel-en-Artois;62346;50,250000;2.233333
Le Ponchel;62665;50,250000;2.083333
Willencourt;62891;50,250000;2.083333
Crécy-en-Ponthieu;80222;50,250000;1.883333
Estrées-lès-Crécy;80290;50,250000;1.916667
Forest-Montiers;80332;50,250000;1.75
Vitz-sur-Authie;80810;50,250000;2.066667
Wailly;62869;50,241667;2.725
Abancourt;59001;50,233333;3.216667
Bantigny;59048;50,233333;3.233333
Iwuy;59322;50,233333;3.316667
Thun-l'Evêque;59593;50,233333;3.283333
Beaudignies;59057;50,233333;3.583333
Capelle;59127;50,233333;3.55
Escarmain;59204;50,233333;3.55
Ghissignies;59259;50,233333;3.616667
Jolimetz;59325;50,233333;3.683333
Louvignies-Quesnoy;59363;50,233333;3.633333
Montrécourt;59415;50,233333;3.45
Saulzoir;59558;50,233333;3.45
Ferrière-la-Petite;59231;50,233333;4.016667
Quiévelon;59483;50,233333;4.083333
Aibes;59003;50,233333;4.1
Boussières-sur-Sambre;59103;50,233333;3.883333
Saint-Remy-du-Nord;59543;50,233333;3.916667
Basseux;62085;50,233333;2.65
Bavincourt;62086;50,233333;2.566667
Beaumetz-lès-Loges;62097;50,233333;2.65
Chérisy;62223;50,233333;2.916667
Ficheux;62332;50,233333;2.733333
Héninel;62426;50,233333;2.866667
Hénin-sur-Cojeul;62428;50,233333;2.833333
Ivergny;62475;50,233333;2.4
Mercatel;62568;50,233333;2.8
Monchiet;62578;50,233333;2.633333
Rivière;62712;50,233333;2.683333
Sombrin;62798;50,233333;2.5
Sus-Saint-Léger;62804;50,233333;2.433333
Warluzel;62879;50,233333;2.466667
Sauchy-Cauchy;62780;50,233333;3.1
Sauchy-Lestrée;62781;50,233333;3.116667
Auxi-le-Château;62060;50,233333;2.116667
Noeux-lès-Auxi;62616;50,233333;2.183333
Villers-l'Hôpital;62859;50,233333;2.216667
Favières;80303;50,233333;1.666667
Fontaine-sur-Maye;80327;50,233333;1.933333
Froyelles;80371;50,233333;1.933333
Gueschart;80396;50,233333;2
Blécourt;59085;50,216667;3.216667
Cuvillers;59167;50,216667;3.233333
Eswars;59216;50,216667;3.266667
Haynecourt;59294;50,216667;3.166667
Sancourt;59552;50,216667;3.2
Thun-Saint-Martin;59595;50,216667;3.3
Bachant;59041;50,216667;3.866667
Haussy;59289;50,216667;3.483333
Pont-sur-Sambre;59467;50,216667;3.833333
Raucourt-au-Bois;59494;50,216667;3.65
Saint-Aubert;59528;50,216667;3.416667
Vertain;59612;50,216667;3.533333
Villers-en-Cauchies;59622;50,216667;3.4
Damousies;59169;50,216667;4.016667
Obrechies;59442;50,216667;4.033333
Beaufort;59058;50,216667;3.966667
Bérelles;59066;50,216667;4.1
Choisies;59147;50,216667;4.05
Bailleulmont;62072;50,216667;2.616667
Bailleulval;62074;50,216667;2.633333
Blairville;62135;50,216667;2.716667
Boiry-Becquerelle;62144;50,216667;2.816667
Boisleux-Saint-Marc;62152;50,216667;2.8
Fontaine-lès-Croisilles;62343;50,216667;2.916667
La Herlière;62434;50,216667;2.55
Le Souich;62802;50,216667;2.366667
Ransart;62689;50,216667;2.683333
Baralle;62081;50,216667;3.05
Cagnicourt;62192;50,216667;3
Hendecourt-lès-Cagnicourt;62424;50,216667;2.95
Marquion;62559;50,216667;3.083333
Bouquemaison;80122;50,216667;2.333333
Brailly-Cornehotte;80133;50,216667;1.966667
Brévillers;80140;50,216667;2.383333
Le Crotoy;80228;50,216667;1.616667
Neuilly-le-Dien;80589;50,216667;2.05
Ponthoile;80633;50,216667;1.716667
Escaudoeuvres;59206;50,200000;3.266667
Naves;59422;50,200000;3.3
Ramillies;59492;50,200000;3.25
Sailly-lez-Cambrai;59521;50,200000;3.166667
Aulnoye-Aymeries;59033;50,200000;3.833333
Avesnes-les-Aubert;59037;50,200000;3.383333
Berlaimont;59068;50,200000;3.816667
Ecuélin;59188;50,200000;3.916667
Locquignol;59353;50,200000;3.716667
Neuville-en-Avesnois;59425;50,200000;3.583333
Poix-du-Nord;59464;50,200000;3.6
Rieux-en-Cambrésis;59502;50,200000;3.35
Romeries;59506;50,200000;3.533333
Salesches;59549;50,200000;3.583333
Wattignies-la-Victoire;59649;50,200000;4.016667
Dimechaux;59174;50,200000;4.033333
Eccles;59186;50,200000;4.1
Eclaibes;59187;50,200000;3.933333
Hestrud;59306;50,200000;4.133333
Limont-Fontaine;59351;50,200000;3.933333
