groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;commune.y;lat;lon
agri_fire;2018;8;14;58177;Montigny-en-Morvan;0,150;chaume;NA;NA;la montagne;NA;2018-08-14;08-14;MONTIGNY-EN-MORVAN;47,1446460147;3,861755390370000
agri_fire;2018;8;12;28088;Châteaudun (ou à proximité);2,000;chaume;NA;NA;l'écho républicain;NA;2018-08-12;08-12;CHATEAUDUN;48,0762457334;1,326367286250000
agri_fire;2018;8;10;46208;Montvalent;10,000;chaume;NA;NA;la dépèche;NA;2018-08-10;08-10;MONTVALENT;44,8740684333;1,635557692860000
agri_fire;2018;8;10;46080;Crayssac;0,500;vegetation;NA;NA;la dépèche;NA;2018-08-10;08-10;CRAYSSAC;44,5167654701;1,329944932490000
agri_fire;2018;8;9;87111;Oradour-sur-Vayres;NA;chaume;NA;NA;la montagne;NA;2018-08-09;08-09;PAGEAS;45,6827360451;1,016761190870000
agri_fire;2018;8;8;69237;Saint-Sorlin;0,500;chaume;NA;NA;le progrès;NA;2018-08-08;08-08;SAINT-SORLIN;45,6194899762;4,629909066220000
agri_fire;2018;8;8;02643;Ressons-le-Long;2,000;chaume;NA;NA;L'Union / L'Ardennais;NA;2018-08-08;08-08;RESSONS-LE-LONG;49,3881779495;3,141175528800000
agri_fire;2018;8;8;51517;Saint-Souplet-sur-Py;1,000;chaume;NA;NA;L'Union / L'Ardennais;NA;2018-08-08;08-08;SAINT-SOUPLET-SUR-PY;49,2450297704;4,464801677670000
agri_fire;2018;8;7;62827;Tournehem-sur- la-Hem;1,000;champ;NA;NA;la voix du nord;NA;2018-08-07;08-07;TOURNEHEM-SUR-LA-HEM;50,7916214471;2,047691694320000
agri_fire;2018;8;7;79280;Saint-Maurice-Étusson;NA;champ;NA;NA;Le Courrier de l'ouest;NA;2018-08-07;08-07;SAINT-MAURICE-LA-FOUGEREUSE;47,0496404823;-0,508816707634000
agri_fire;2018;8;7;42276;Saint-Priest-la Prugne;NA;chaume;NA;NA;le progrès;NA;2018-08-07;08-07;SAINT-PRIEST-LA-PRUGNE;45,9460820015;3,742275759040000
agri_fire;2018;8;7;18012;Argenvières;0,400;champ;NA;NA;La Voix du Sancerrois;NA;2018-08-07;08-07;ARGENVIERES;47,1407710364;2,992299568870000
agri_fire;2018;8;7;59295;Hazebrouck;5,000;chaume;NA;NA;la voix du nord;NA;2018-08-07;08-07;HAZEBROUCK;50,7262967113;2,538643014550000
agri_fire;2018;8;7;36010;AZAY-LE-FERRON;1,000;chaume;NA;NA;la nouvelle république;NA;2018-08-07;08-07;AZAY-LE-FERRON;46,8459784921;1,081246987260000
agri_fire;2018;8;7;36063;DÉOLS;0,050;broussaille;NA;NA;la nouvelle république;NA;2018-08-07;08-07;DEOLS;46,8403192166;1,702442664780000
agri_fire;2018;8;7;86010;ASLONNES;5,000;chaume;NA;NA;la nouvelle république;NA;2018-08-07;08-07;ASNIERES-SUR-BLOUR;46,1500987488;0,784617718220000
agri_fire;2018;8;7;28140;Épernon;30,000;chaume;NA;NA;l'écho républicain;NA;2018-08-07;08-07;EPERNON;48,5941135535;1,685371567030000
agri_fire;2018;8;7;45222;Nargis;6,000;cereale;NA;NA;L'Eclaireur du Gâtinais;NA;2018-08-07;08-07;"NARGIS";48,1109318458;2,737901032660000
agri_fire;2018;8;7;02799;Vierzy;6,000;chaume_sous_bois;NA;NA;L'Union / L'Ardennais;NA;2018-08-07;08-07;VIERZY;49,2868570454;3,277594906960000
agri_fire;2018;8;7;76582;Saint-Germain-d’Étables;3,000;chaume;NA;NA;Paris normandie;NA;2018-08-07;08-07;SAINT-GERMAIN-D'ETABLES;49,8372754134;1,181378973840000
agri_fire;2018;8;7;32337;Puységur;0,030;chaume;NA;NA;la dépèche;NA;2018-08-07;08-07;PUYSEGUR;43,7729413958;0,591022229224000
agri_fire;2018;8;7;18170;Oizon;40,000;chaume;NA;NA;le journal de gien;NA;2018-08-07;08-07;OIZON;47,4531780432;2,512601807850000
agri_fire;2018;8;6;59025;Aubers;2,000;paille;NA;NA;nord éclair;NA;2018-08-06;08-06;AUBERS;50,5960514415;2,819953668410000
agri_fire;2018;8;6;62455;Hocquinghen;0,020;champ;NA;NA;nord littoral;NA;2018-08-06;08-06;HOCQUINGHEN;50,7669354784;1,932436782540000
agri_fire;2018;8;6;53255;Sainte-Suzanne-et-Chammes;0,050;champ;NA;NA;ouest France;NA;2018-08-06;08-06;SAINTE-SUZANNE;48,1028813013;-0,354680320285000
agri_fire;2018;8;6;56162;Ploemeur;0,020;champ;NA;NA;le télégramme;NA;2018-08-06;08-06;PLOEMEUR;47,7325584986;-3,441788157450000
agri_fire;2018;8;6;45228;Nibelle;0,050;chaume;NA;NA;le courrier du loiret;NA;2018-08-06;08-06;NIBELLE;48,0140757503;2,311625565760000
agri_fire;2018;8;6;59349;Ligny-en-Cambrésis;10,000;chaume;NA;NA;la voix du nord;NA;2018-08-06;08-06;LIGNY-EN-CAMBRESIS;50,1025067499;3,378592625480000
agri_fire;2018;8;6;03031;Bizeneuille;10,000;chaume_arbuste;NA;NA;la montagne;NA;2018-08-06;08-06;BIZENEUILLE;46,4015746011;2,730716582160000
agri_fire;2018;8;6;70249;Francalmont;5,000;chaume_haie;NA;NA;l'est républicain;NA;2018-08-06;08-06;FRANCALMONT;47,8328090874;6,271527189540000
